rid,eqtime,avsize,finalsize,stateent,runtime,netent
450,13.000000,594.333000,1691,-0.076978,9.820000,-1.309390
451,11.200000,609.200000,1282,-0.665138,13.620000,-1.484950
452,14.000000,594.000000,1744,0.000000,10.130000,-1.267750
453,9.363640,597.545000,668,-0.674675,22.430000,-1.320400
454,10.000000,574.333000,1547,-0.221922,7.130000,-1.317930
455,8.090910,585.545000,636,-0.649751,18.270000,-1.336500
456,12.000000,590.667000,1680,0.000000,8.710000,-1.245290
457,11.250000,551.000000,1007,-0.649000,9.100000,-1.473800
458,12.666700,608.000000,1728,-0.124867,10.040000,-1.282600
459,11.400000,617.200000,1324,-0.675786,14.110000,-1.479110
460,12.666700,587.000000,1687,0.000000,9.460000,-1.257000
461,7.000000,529.143000,578,-0.674254,9.180000,-1.322980
462,40.333300,596.667000,1662,-0.213991,40.070000,-1.270170
463,7.000000,500.667000,543,-0.663757,7.270000,-1.338990
464,40.666700,590.333000,1689,0.000000,39.300000,-1.251680
465,9.181820,620.636000,699,-0.149501,23.090000,-1.331110
466,14.000000,598.333000,1667,-0.075347,10.320000,-1.264820
467,7.200000,527.600000,564,-0.081859,13.220000,-1.339100
468,13.333300,607.667000,1743,0.000000,10.380000,-1.249560
469,6.833330,522.000000,575,-0.139247,7.160000,-1.334930
470,12.666700,603.000000,1688,-0.187196,9.810000,-1.275990
471,7.400000,492.600000,541,-0.076992,6.370000,-1.355570
472,11.666700,591.333000,1702,0.000000,8.880000,-1.277250
473,7.454550,601.909000,666,-0.065055,17.490000,-1.321460
474,11.333300,587.000000,1632,-0.139061,8.520000,-1.315800
475,5.800000,547.200000,582,-0.093728,11.070000,-1.351970
476,11.666700,597.000000,1709,0.000000,9.380000,-1.265020
477,7.400000,513.400000,576,-0.087583,6.190000,-1.320960
478,12.333300,582.000000,1575,-0.267778,8.470000,-1.293000
479,64.600000,482.800000,527,-0.094024,58.850000,-1.302590
480,42.666700,604.667000,1761,0.000000,43.150000,-1.277440
481,12.500000,563.250000,1027,-0.630741,11.540000,-1.504040
482,11.666700,588.000000,1647,-0.102868,8.210000,-1.268220
483,13.400000,608.200000,1268,-0.668564,17.500000,-1.478030
484,43.000000,596.000000,1722,0.000000,27.130000,-1.248590
485,8.000000,551.750000,621,-0.650048,12.380000,-1.342550
486,13.666700,585.000000,1636,-0.180484,10.810000,-1.289800
487,7.500000,538.900000,583,-0.640785,14.040000,-1.360980
488,13.333300,600.667000,1738,0.000000,10.720000,-1.262950
489,12.400000,636.000000,1336,-0.668060,16.890000,-1.480370
490,13.000000,569.667000,1548,-0.157708,9.460000,-1.280260
491,11.600000,608.200000,1257,-0.674961,14.190000,-1.473270
492,13.000000,599.667000,1722,0.000000,9.900000,-1.261740
493,6.714290,544.714000,593,-0.661239,9.060000,-1.326110
494,12.333300,591.667000,1638,-0.258882,8.410000,-1.309610
495,6.666670,500.500000,544,-0.649248,6.800000,-1.351450
496,13.333300,610.333000,1775,0.000000,11.140000,-1.262480
497,7.454550,577.273000,625,-0.011899,16.770000,-1.350250
498,12.666700,580.667000,1628,-0.076801,9.270000,-1.297570
499,8.000000,535.091000,567,-0.012944,16.230000,-1.338240
500,11.666700,594.667000,1701,0.000000,8.990000,-1.263210
501,7.166670,524.833000,578,0.000000,7.720000,-1.311810
502,11.000000,573.000000,1553,-0.252455,7.950000,-1.304820
503,8.600000,498.200000,551,0.000000,7.390000,-1.314830
504,13.333300,608.333000,1781,0.000000,10.350000,-1.244380
505,6.875000,560.750000,614,0.000000,10.900000,-1.290170
506,14.000000,577.667000,1583,-0.181131,10.450000,-1.279840
507,7.000000,517.429000,562,0.000000,8.620000,-1.303340
508,11.666700,593.333000,1696,0.000000,8.900000,-1.276730
509,8.000000,528.200000,598,0.000000,6.960000,-1.351710
510,13.333300,585.333000,1636,-0.244822,9.910000,-1.284690
511,7.500000,476.500000,538,0.000000,4.940000,-1.341400
512,6.000000,339.200000,356,0.000000,2.980000,-1.321500
513,7.545450,379.091000,418,-0.138547,10.120000,-1.347490
514,6.545450,338.364000,356,0.000000,7.030000,-1.240850
515,6.625000,352.750000,385,0.000000,5.560000,-1.329870
516,7.090910,395.818000,436,0.000000,9.650000,-1.333580
517,5.909090,345.909000,364,-0.125844,6.660000,-1.381880
518,7.181820,365.636000,398,-0.461185,8.750000,-1.310090
519,6.222220,360.333000,394,0.000000,6.130000,-1.350020
520,7.454550,385.818000,421,0.000000,9.890000,-1.274230
521,7.000000,363.273000,387,-0.155594,8.630000,-1.310990
522,5.300000,333.900000,344,-0.121139,5.220000,-1.304610
523,6.571430,358.571000,390,0.000000,5.020000,-1.339270
524,7.636360,419.273000,496,0.000000,12.030000,-1.367000
525,7.818180,351.273000,376,-0.046492,8.950000,-1.296490
526,5.428570,341.714000,354,-0.417281,3.880000,-1.262080
527,6.571430,348.429000,372,-0.018596,4.690000,-1.287120
528,6.636360,363.364000,394,0.000000,8.100000,-1.323090
529,7.363640,344.273000,365,-0.507905,8.320000,-1.350460
530,6.909090,356.364000,387,-0.057540,8.450000,-1.319780
531,6.000000,334.000000,349,-0.338106,5.290000,-1.280260
532,5.714290,345.000000,368,0.000000,4.030000,-1.328760
533,6.545450,371.091000,399,-0.436162,8.210000,-1.311850
534,5.200000,331.700000,340,-0.277330,4.950000,-1.302720
535,5.857140,325.429000,337,-0.064425,4.230000,-1.323600
536,6.400000,364.400000,392,0.000000,6.880000,-1.332660
537,6.000000,338.900000,351,-0.448261,5.980000,-1.325240
538,6.250000,336.250000,350,-0.019590,4.870000,-1.329120
539,6.888890,344.556000,367,-0.422473,6.380000,-1.352210
540,6.500000,358.875000,385,0.000000,5.660000,-1.312660
541,6.636360,335.727000,348,-0.368297,7.500000,-1.257080
542,5.777780,341.556000,350,-0.343518,5.220000,-1.199110
543,6.375000,345.500000,366,-0.047540,5.200000,-1.301710
544,5.750000,341.625000,358,0.000000,4.640000,-1.327830
545,5.800000,311.400000,316,-0.021374,2.560000,-1.311680
546,7.000000,366.455000,412,-0.065601,8.650000,-1.357670
547,5.888890,343.222000,365,-0.047648,5.360000,-1.242100
548,7.636360,372.091000,400,0.000000,9.750000,-1.319610
549,6.800000,370.300000,395,-0.118064,8.110000,-1.336190
550,5.555560,347.889000,363,-0.374755,5.170000,-1.366050
551,5.285710,345.286000,361,-0.145834,3.770000,-1.343530
552,7.363640,367.364000,399,0.000000,9.070000,-1.353930
553,6.142860,340.714000,356,-0.034713,4.240000,-1.308080
554,6.428570,348.143000,369,-0.194909,4.660000,-1.301240
555,6.500000,362.625000,383,0.000000,5.910000,-1.304240
556,7.454550,404.545000,457,0.000000,10.680000,-1.345020
557,6.500000,361.700000,382,-0.091445,7.120000,-1.301030
558,6.600000,350.500000,367,-0.440933,6.900000,-1.305690
559,6.285710,322.714000,335,-0.036525,4.050000,-1.313970
560,6.375000,341.125000,362,0.000000,5.150000,-1.372270
561,6.285710,334.000000,345,-0.392674,4.220000,-1.335690
562,5.777780,331.000000,343,0.000000,4.920000,-1.339900
563,5.500000,342.167000,355,-0.426356,3.370000,-1.270390
564,7.545450,371.182000,414,0.000000,9.430000,-1.356170
565,6.600000,337.100000,348,-0.431577,6.540000,-1.300110
566,6.900000,330.400000,340,-0.298436,6.480000,-1.323030
567,8.125000,334.375000,346,-0.120592,6.260000,-1.288510
568,7.363640,405.636000,465,0.000000,10.440000,-1.337570
569,6.400000,340.700000,356,-0.491715,6.360000,-1.267930
570,5.375000,342.000000,356,-0.048641,4.360000,-1.314120
571,6.300000,353.500000,391,-0.485146,6.720000,-1.353570
572,6.363640,384.000000,425,0.000000,8.270000,-1.355180
573,6.200000,321.200000,328,-0.176379,5.710000,-1.238350
574,5.222220,351.111000,365,-0.389241,4.810000,-1.338880
575,5.700000,361.500000,395,-0.118064,6.380000,-1.255790
576,6.909090,393.909000,429,0.000000,9.420000,-1.306120
577,6.454550,348.818000,365,-0.423895,7.250000,-1.354010
578,7.090910,364.545000,403,-0.055659,8.600000,-1.350110
579,7.250000,333.875000,346,-0.423210,5.570000,-1.334470
580,5.900000,353.700000,376,0.000000,6.190000,-1.342030
581,6.666670,330.000000,340,-0.356242,3.900000,-1.327760
582,6.666670,366.333000,397,-0.437491,6.680000,-1.341080
583,7.600000,327.000000,338,-0.339153,3.600000,-1.287050
584,6.454550,354.182000,372,0.000000,7.390000,-1.334510
585,7.200000,360.400000,376,-0.506968,7.800000,-1.276910
586,5.777780,354.778000,373,-0.132967,5.470000,-1.251330
587,6.200000,324.400000,333,-0.378956,2.940000,-1.271090
588,6.833330,353.167000,378,0.000000,4.260000,-1.349330
589,5.833330,325.167000,333,-0.367164,3.310000,-1.292410
590,7.142860,336.857000,353,-0.427834,4.900000,-1.279260
591,5.666670,326.333000,335,-0.365734,3.560000,-1.288610
592,6.181820,378.909000,408,0.000000,7.950000,-1.365600
593,6.222220,332.667000,341,-0.215020,5.560000,-1.312780
594,7.454550,375.091000,415,-0.030519,9.520000,-1.334230
595,6.500000,330.250000,338,-0.163024,4.990000,-1.382860
596,7.181820,358.091000,405,0.000000,8.660000,-1.332790
597,5.500000,317.667000,324,-0.115774,3.030000,-1.282140
598,7.166670,347.167000,363,-0.615687,4.460000,-1.351520
599,5.200000,325.400000,333,-0.145132,2.500000,-1.293790
600,6.636360,385.182000,423,0.000000,8.770000,-1.330760
601,5.571430,323.000000,331,-0.051652,3.920000,-1.259350
602,6.333330,340.333000,357,-0.061466,3.850000,-1.281030
603,5.625000,334.875000,346,-0.212736,4.410000,-1.307800
604,6.444440,362.333000,387,0.000000,6.260000,-1.340690
605,6.142860,326.571000,334,-0.164503,4.070000,-1.278740
606,5.857140,324.714000,333,-0.493669,3.800000,-1.287920
607,6.500000,325.750000,335,-0.173595,2.510000,-1.260390
608,6.250000,368.250000,394,0.000000,5.570000,-1.341170
609,6.000000,354.818000,366,-0.408715,7.070000,-1.287060
610,5.600000,364.300000,385,0.000000,6.290000,-1.305070
611,5.714290,331.286000,339,-0.380342,3.870000,-1.352740
612,7.100000,360.200000,388,0.000000,7.730000,-1.359730
613,5.200000,316.800000,323,-0.302036,2.380000,-1.291070
614,6.600000,353.600000,378,-0.441944,6.980000,-1.346770
615,4.777780,329.333000,335,-0.287432,4.100000,-1.236230
616,6.833330,345.333000,370,0.000000,4.150000,-1.358430
617,7.571430,327.143000,339,-0.423476,4.980000,-1.339650
618,6.700000,354.600000,375,-0.132417,7.100000,-1.377160
619,6.250000,334.125000,345,-0.452886,4.980000,-1.239630
620,7.545450,426.545000,494,0.000000,11.600000,-1.330870
621,6.428570,336.857000,348,-0.362551,4.440000,-1.290240
622,6.250000,348.125000,364,-0.481569,5.140000,-1.335780
623,6.400000,316.800000,322,-0.241088,2.890000,-1.278410
624,6.500000,336.000000,351,0.000000,3.820000,-1.306350
625,6.800000,316.800000,323,-0.066689,3.080000,-1.289940
626,6.818180,347.636000,371,-0.018638,7.860000,-1.284530
627,5.500000,320.000000,327,-0.262332,2.040000,-1.351910
628,6.636360,381.455000,425,0.000000,8.720000,-1.358120
629,6.166670,319.500000,326,-0.020814,3.390000,-1.262370
630,5.375000,327.500000,337,-0.430100,4.010000,-1.332670
631,4.666670,324.667000,337,-0.225167,1.420000,-1.357720
632,7.363640,350.636000,376,0.000000,8.770000,-1.293150
633,6.800000,341.200000,359,-0.096081,3.470000,-1.331250
634,6.285710,331.857000,342,-0.076287,4.470000,-1.287830
635,5.600000,332.800000,341,-0.206638,2.750000,-1.298380
636,7.818180,413.636000,467,0.000000,11.530000,-1.357380
637,6.333330,340.667000,354,-0.085916,3.810000,-1.325090
638,6.000000,335.375000,346,-0.576177,4.710000,-1.277500
639,5.000000,310.000000,315,-0.151451,1.410000,-1.296460
640,6.636360,366.636000,392,0.000000,8.230000,-1.265300
641,6.454550,343.909000,359,-0.034470,7.420000,-1.294640
642,6.818180,371.000000,411,-0.095949,8.630000,-1.255030
643,6.333330,339.778000,355,-0.061748,5.680000,-1.310180
644,6.545450,327.000000,338,0.000000,6.640000,-1.300760
645,6.363640,346.000000,365,-0.144604,7.020000,-1.295330
646,6.428570,333.429000,346,-0.321256,4.330000,-1.293580
647,7.444440,351.889000,381,-0.080994,7.060000,-1.298660
648,6.900000,380.400000,414,0.000000,8.240000,-1.350070
649,6.125000,351.875000,368,-0.018768,5.140000,-1.340700
650,6.125000,332.625000,345,-0.049918,4.770000,-1.315780
651,4.833330,331.500000,342,-0.161573,2.860000,-1.298840
652,6.200000,360.700000,385,0.000000,6.690000,-1.346230
653,6.111110,339.556000,352,-0.108471,5.570000,-1.341060
654,5.857140,334.857000,349,-0.400465,4.230000,-1.328010
655,6.000000,329.000000,338,-0.100790,2.870000,-1.205100
656,6.272730,346.000000,365,0.000000,7.210000,-1.305150
657,7.000000,332.273000,349,-0.440429,7.530000,-1.287870
658,7.090910,350.545000,371,-0.047010,7.700000,-1.338170
659,6.300000,340.500000,357,-0.429690,6.430000,-1.309920
660,8.181820,404.455000,449,0.000000,11.560000,-1.317760
661,6.750000,329.750000,345,-0.308863,5.310000,-1.313540
662,6.454550,354.000000,370,-0.380696,7.540000,-1.275570
663,5.571430,321.286000,330,-0.102720,3.620000,-1.306510
664,6.818180,390.636000,429,0.000000,9.000000,-1.340560
665,5.250000,330.375000,337,-0.468411,4.150000,-1.336530
666,5.400000,317.600000,324,-0.092216,2.500000,-1.328430
667,5.666670,312.667000,319,-0.311795,1.540000,-1.280480
668,6.555560,350.778000,368,0.000000,6.260000,-1.307320
669,6.285710,327.857000,338,-0.326381,4.210000,-1.283450
670,5.444440,337.111000,346,-0.333884,4.890000,-1.280920
671,5.400000,322.600000,330,-0.166013,2.850000,-1.278420
672,6.166670,337.667000,355,0.000000,3.760000,-1.289260
673,5.111110,341.000000,351,-0.129454,4.610000,-1.294830
674,6.454550,358.909000,398,-0.078198,7.630000,-1.347110
675,6.000000,324.500000,333,-0.210283,2.380000,-1.301530
676,7.636360,385.727000,433,0.000000,10.000000,-1.325880
677,5.600000,327.600000,340,-0.122251,2.670000,-1.283470
678,6.545450,346.364000,372,-0.352543,7.320000,-1.267470
679,5.400000,317.400000,323,-0.127236,2.400000,-1.235890
680,6.818180,401.455000,447,0.000000,9.460000,-1.361550
681,6.857140,352.286000,372,-0.113939,5.080000,-1.369350
682,6.400000,341.600000,356,-0.085529,3.260000,-1.272120
683,6.000000,319.333000,329,-0.166395,1.710000,-1.298570
684,7.454550,399.909000,451,0.000000,10.320000,-1.267140
685,6.571430,345.714000,361,-0.145834,4.750000,-1.314140
686,6.200000,323.800000,332,-0.310274,2.910000,-1.325210
687,5.000000,320.667000,331,-0.337515,1.470000,-1.286700
688,6.363640,357.727000,379,0.000000,7.590000,-1.335220
689,6.000000,360.700000,376,-0.521057,6.490000,-1.260430
690,6.545450,362.727000,390,-0.045105,7.830000,-1.352700
691,6.666670,328.333000,336,-0.388193,3.790000,-1.267410
692,6.363640,363.545000,383,0.000000,7.720000,-1.353080
693,7.125000,340.625000,355,-0.421486,5.590000,-1.299410
694,5.818180,339.545000,358,-0.388822,6.290000,-1.302440
695,5.800000,319.200000,325,-0.278769,2.710000,-1.288760
696,6.363640,346.182000,359,0.000000,7.100000,-1.278050
697,5.833330,342.833000,359,-0.516199,3.480000,-1.341970
698,5.400000,360.900000,377,-0.199685,5.910000,-1.292480
699,5.666670,320.000000,330,-0.369333,1.590000,-1.260060
700,8.454550,377.545000,416,0.000000,10.620000,-1.341770
701,6.000000,337.500000,356,-0.315094,3.640000,-1.267040
702,5.909090,333.182000,344,-0.359445,6.200000,-1.315300
703,5.666670,312.667000,319,-0.117194,1.600000,-1.260370
704,6.666670,351.333000,372,0.000000,6.340000,-1.328940
705,6.300000,348.200000,359,-0.331764,6.480000,-1.338960
706,6.727270,357.455000,391,-0.068451,8.000000,-1.326940
707,5.800000,327.400000,337,-0.279059,2.690000,-1.275040
708,7.545450,404.182000,455,0.000000,10.640000,-1.335220
709,6.166670,333.167000,344,-0.359445,3.510000,-1.345950
710,6.428570,347.143000,363,-0.439304,4.720000,-1.309390
711,4.500000,317.000000,322,-0.249279,1.630000,-1.279200
712,7.090910,356.091000,383,0.000000,8.390000,-1.265890
713,5.500000,327.750000,335,-0.400056,4.170000,-1.295860
714,6.300000,366.200000,389,-0.137679,7.150000,-1.312460
715,5.333330,321.333000,332,-0.317068,1.500000,-1.297920
716,6.909090,371.545000,409,0.000000,8.660000,-1.323280
717,6.888890,342.889000,358,-0.372673,6.270000,-1.306070
718,6.833330,349.833000,368,-0.486538,4.200000,-1.286670
719,5.000000,317.333000,326,-0.270603,1.480000,-1.323250
720,6.166670,343.500000,361,0.000000,3.860000,-1.310310
721,6.333330,327.167000,336,-0.077384,3.720000,-1.310470
722,6.545450,353.000000,375,0.000000,7.450000,-1.325080
723,5.750000,324.500000,333,-0.192727,2.240000,-1.304120
724,6.636360,380.636000,418,0.000000,8.580000,-1.354060
725,6.666670,339.667000,353,-0.074361,3.980000,-1.313350
726,6.100000,339.300000,353,-0.573708,6.050000,-1.288750
727,6.333330,314.667000,322,-0.092672,1.770000,-1.248420
728,6.500000,361.700000,386,0.000000,6.980000,-1.333510
729,6.545450,336.455000,344,-0.075929,7.080000,-1.282710
730,6.714290,329.143000,340,-0.036076,4.460000,-1.262930
731,6.333330,312.667000,319,-0.067368,1.720000,-1.205520
732,6.545450,350.455000,374,0.000000,7.480000,-1.355090
733,5.800000,324.000000,332,-0.078134,2.780000,-1.358250
734,6.428570,336.429000,350,-0.573057,4.410000,-1.357680
735,5.000000,314.667000,322,-0.052838,1.480000,-1.301460
736,7.500000,329.333000,343,0.000000,4.230000,-1.334800
737,6.818180,346.909000,362,-0.347554,7.710000,-1.319800
738,6.727270,387.455000,431,-0.041513,9.020000,-1.312590
739,4.833330,324.333000,330,-0.252854,2.780000,-1.275860
740,6.818180,356.636000,381,0.000000,8.030000,-1.274220
741,5.200000,324.000000,332,-0.330345,2.420000,-1.301570
742,5.857140,328.000000,337,-0.320495,3.900000,-1.305710
743,5.500000,326.750000,336,-0.293915,1.980000,-1.308880
744,6.909090,386.273000,425,0.000000,9.240000,-1.345750
745,6.666670,339.167000,350,-0.404963,4.010000,-1.266770
746,6.555560,361.778000,387,-0.090501,6.330000,-1.318750
747,5.666670,321.333000,332,-0.336835,1.640000,-1.310840
748,7.636360,375.091000,397,0.000000,9.740000,-1.323570
749,6.166670,332.500000,344,-0.353508,3.550000,-1.340500
750,5.000000,324.200000,332,-0.336835,2.300000,-1.241620
751,5.666670,314.000000,321,-0.179263,1.560000,-1.283430
752,7.888890,379.667000,415,0.000000,8.250000,-1.400110
753,7.400000,337.000000,354,0.000000,3.600000,-1.272670
754,5.857140,335.571000,351,0.000000,4.030000,-1.273220
755,5.000000,320.500000,327,0.000000,1.820000,-1.298040
756,8.000000,366.545000,407,0.000000,9.790000,-1.337480
757,5.600000,332.400000,345,0.000000,2.690000,-1.312190
758,6.200000,341.000000,352,-0.556007,6.180000,-1.270710
759,6.250000,333.500000,345,0.000000,2.400000,-1.283530
760,6.727270,411.364000,462,0.000000,9.770000,-1.352770
761,6.000000,344.889000,355,-0.019354,5.400000,-1.355730
762,5.750000,332.375000,344,-0.063355,4.430000,-1.317090
763,6.000000,320.000000,330,-0.036987,1.680000,-1.333580
764,7.454550,348.636000,371,0.000000,8.670000,-1.308470
765,6.000000,334.286000,345,0.000000,4.130000,-1.277730
766,5.000000,327.143000,335,-0.487734,3.330000,-1.374560
767,5.666670,328.000000,342,0.000000,1.620000,-1.283020
768,10.500000,433.500000,1023,0.000000,2.930000,-1.314760
769,10.000000,501.333000,1111,-0.684841,5.210000,-1.441260
770,11.500000,435.500000,1014,-0.153379,3.010000,-1.317580
771,9.000000,474.667000,1058,-0.693119,4.300000,-1.375690
772,9.000000,435.500000,1042,0.000000,2.740000,-1.304450
773,14.000000,648.600000,1269,-0.691400,19.220000,-1.482310
774,12.000000,621.667000,1767,-0.204553,9.650000,-1.273020
775,11.000000,636.200000,1339,-0.692477,13.170000,-1.493430
776,9.000000,434.500000,1030,0.000000,2.790000,-1.308050
777,9.666670,493.667000,1068,-0.687031,5.170000,-1.457030
778,11.666700,622.000000,1818,-0.103638,9.500000,-1.256450
779,8.666670,475.000000,1041,-0.692903,4.150000,-1.413130
780,10.500000,437.000000,1042,0.000000,2.910000,-1.317720
781,12.600000,646.200000,1207,-0.691784,15.740000,-1.472310
782,10.000000,441.500000,1018,-0.232126,3.030000,-1.334250
783,12.200000,636.800000,1232,-0.693083,14.990000,-1.506740
784,9.000000,435.500000,1033,0.000000,2.860000,-1.310040
